ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2032-09-01,1.309196092,-5.12904216,-5.12904216,-5.12904216,-5.12904216,-5.12904216,-5.12904216,0,0,0,-10.63037045,3.122926791,1.301099686,1.316930029,-3.819846068
2032-10-01,1.293679669,-4.683417845,-4.683417845,-4.683417845,-4.683417845,-4.683417845,-4.683417845,0,0,0,-10.07303481,3.336158236,1.285514663,1.301545577,-3.389738176
2032-11-01,1.277646032,-2.881926772,-2.881926772,-2.881926772,-2.881926772,-2.881926772,-2.881926772,0,0,0,-8.162021666,5.337344525,1.269381451,1.285660893,-1.60428074
2032-12-01,1.262129609,4.12430997,4.12430997,4.12430997,4.12430997,4.12430997,4.12430997,0,0,0,-0.9974162358,11.62588376,1.253748056,1.270292901,5.386439579
2033-01-01,1.246095972,12.78730658,12.78730658,12.78730658,12.78730658,12.78730658,12.78730658,0,0,0,7.83926691,20.86727605,1.237567022,1.254322085,14.03340255
2033-02-01,1.230062335,13.339396,13.339396,13.339396,13.339396,13.339396,13.339396,0,0,0,7.924409185,21.39746949,1.22134705,1.238350333,14.56945833
2033-03-01,1.215580341,5.610837256,5.610837256,5.610837256,5.610837256,5.610837256,5.610837256,0,0,0,0.2538661699,13.61262071,1.206742118,1.223924234,6.826417597
2033-04-01,1.199546704,-2.129844477,-2.129844477,-2.129844477,-2.129844477,-2.129844477,-2.129844477,0,0,0,-7.736927829,5.450691141,1.190628078,1.207952482,-0.9302977731
2033-05-01,1.184030281,-4.919516399,-4.919516399,-4.919516399,-4.919516399,-4.919516399,-4.919516399,0,0,0,-10.50396301,2.81408374,1.17500424,1.192508237,-3.735486118
2033-06-01,1.167996644,-5.343021748,-5.343021748,-5.343021748,-5.343021748,-5.343021748,-5.343021748,0,0,0,-11.19025289,2.095585426,1.158839511,1.176579518,-4.175025105
2033-07-01,1.152480221,-5.298930641,-5.298930641,-5.298930641,-5.298930641,-5.298930641,-5.298930641,0,0,0,-10.90991457,2.49523758,1.143222954,1.161221235,-4.14645042
2033-08-01,1.136446584,-5.259739893,-5.259739893,-5.259739893,-5.259739893,-5.259739893,-5.259739893,0,0,0,-11.24112007,2.405497825,1.127073179,1.145260718,-4.123293309
2033-09-01,1.120412947,-5.196242927,-5.196242927,-5.196242927,-5.196242927,-5.196242927,-5.196242927,0,0,0,-10.84203294,2.44029984,1.110884648,1.129312036,-4.07582998
2033-10-01,1.104896524,-4.790901642,-4.790901642,-4.790901642,-4.790901642,-4.790901642,-4.790901642,0,0,0,-10.23251188,2.693011236,1.09529445,1.113888362,-3.686005118
2033-11-01,1.088862887,-2.918796479,-2.918796479,-2.918796479,-2.918796479,-2.918796479,-2.918796479,0,0,0,-8.726708691,4.870240896,1.079069409,1.09797388,-1.829933592
2033-12-01,1.073346464,4.207735009,4.207735009,4.207735009,4.207735009,4.207735009,4.207735009,0,0,0,-1.241977687,11.29468154,1.063378915,1.082568021,5.281081472
2034-01-01,1.057312827,12.8056799,12.8056799,12.8056799,12.8056799,12.8056799,12.8056799,0,0,0,7.032834356,20.33111569,1.047177687,1.066648633,13.86299273
2034-02-01,1.04127919,13.37422507,13.37422507,13.37422507,13.37422507,13.37422507,13.37422507,0,0,0,8.132860138,21.13021902,1.031014998,1.050729245,14.41550426
2034-03-01,1.026797195,5.531688973,5.531688973,5.531688973,5.531688973,5.531688973,5.531688973,0,0,0,-0.3603330863,12.90744381,1.016417851,1.036343478,6.558486168
2034-04-01,1.010763558,-2.12509269,-2.12509269,-2.12509269,-2.12509269,-2.12509269,-2.12509269,0,0,0,-8.439634983,5.254408874,1.000270029,1.020499305,-1.114329132
2034-05-01,0.9952471353,-4.826999672,-4.826999672,-4.826999672,-4.826999672,-4.826999672,-4.826999672,0,0,0,-10.36519611,2.897437872,0.9846453951,1.005087788,-3.831752537
2034-06-01,0.9792134983,-5.236895318,-5.236895318,-5.236895318,-5.236895318,-5.236895318,-5.236895318,0,0,0,-10.77952399,2.460906283,0.9684685225,0.9890704264,-4.25768182
2034-07-01,0.9636970754,-5.282552786,-5.282552786,-5.282552786,-5.282552786,-5.282552786,-5.282552786,0,0,0,-10.88175088,2.205726723,0.9528263371,0.9736857578,-4.31885571
2034-08-01,0.9476634384,-5.290681684,-5.290681684,-5.290681684,-5.290681684,-5.290681684,-5.290681684,0,0,0,-10.55807376,2.304083654,0.9366543081,0.9577985929,-4.343018245
2034-09-01,0.9316298014,-5.264660097,-5.264660097,-5.264660097,-5.264660097,-5.264660097,-5.264660097,0,0,0,-11.08046876,1.920994629,0.9204916584,0.9418815447,-4.333030296
2034-10-01,0.9161133785,-4.896159278,-4.896159278,-4.896159278,-4.896159278,-4.896159278,-4.896159278,0,0,0,-10.59947754,2.54597891,0.9048430884,0.9264439934,-3.980045899
2034-11-01,0.9000797415,-2.950660732,-2.950660732,-2.950660732,-2.950660732,-2.950660732,-2.950660732,0,0,0,-8.384863214,4.684805115,0.8886242164,0.9104637596,-2.050580991
2034-12-01,0.8845633186,4.292235043,4.292235043,4.292235043,4.292235043,4.292235043,4.292235043,0,0,0,-1.727485797,11.39389608,0.872948821,0.8950467109,5.176798362
2035-01-01,0.8685296816,12.82017012,12.82017012,12.82017012,12.82017012,12.82017012,12.82017012,0,0,0,7.29187802,19.96133447,0.8568568282,0.8791465873,13.6886998
2035-02-01,0.8524960446,13.40420475,13.40420475,13.40420475,13.40420475,13.40420475,13.40420475,0,0,0,7.542525656,20.80600801,0.8406658013,0.8632449461,14.25670079
2035-03-01,0.8380140499,5.453177622,5.453177622,5.453177622,5.453177622,5.453177622,5.453177622,0,0,0,0.001762806776,13.09900328,0.8260899457,0.848885611,6.291191672
2035-04-01,0.8219804129,-2.115759184,-2.115759184,-2.115759184,-2.115759184,-2.115759184,-2.115759184,0,0,0,-7.568455644,5.452073694,0.8099541209,0.8329802529,-1.293778771
2035-05-01,0.80646399,-4.731490813,-4.731490813,-4.731490813,-4.731490813,-4.731490813,-4.731490813,0,0,0,-10.61555945,2.732634556,0.7944030348,0.8175632475,-3.925026823
2035-06-01,0.790430353,-5.131501007,-5.131501007,-5.131501007,-5.131501007,-5.131501007,-5.131501007,0,0,0,-10.55701311,2.698949844,0.7782483631,0.8016572817,-4.341070654
2035-07-01,0.7749139301,-5.26916433,-5.26916433,-5.26916433,-5.26916433,-5.26916433,-5.26916433,0,0,0,-11.53065841,2.340849102,0.76259824,0.7862644116,-4.494250399
2035-08-01,0.7588802931,-5.324146696,-5.324146696,-5.324146696,-5.324146696,-5.324146696,-5.324146696,0,0,0,-10.74145711,2.00775784,0.7464239103,0.7703584458,-4.565266403
2035-09-01,0.7428466561,-5.334168331,-5.334168331,-5.334168331,-5.334168331,-5.334168331,-5.334168331,0,0,0,-11.59615352,2.101883165,0.7302757333,0.7544503393,-4.591321675
2035-10-01,0.7273302332,-4.999053849,-4.999053849,-4.999053849,-4.999053849,-4.999053849,-4.999053849,0,0,0,-10.82843781,2.022075953,0.7146445441,0.7390239401,-4.271723616
2035-11-01,0.7112965962,-2.977540356,-2.977540356,-2.977540356,-2.977540356,-2.977540356,-2.977540356,0,0,0,-8.665903605,4.175458287,0.6984924049,0.7231086137,-2.266243759
2035-12-01,0.6957801733,4.377595178,4.377595178,4.377595178,4.377595178,4.377595178,4.377595178,0,0,0,-1.396722066,11.5228927,0.6828624815,0.7076925817,5.073375351
2036-01-01,0.6797465363,12.83066148,12.83066148,12.83066148,12.83066148,12.83066148,12.83066148,0,0,0,6.962392282,19.42332608,0.6667198415,0.691762682,13.51040801
2036-02-01,0.6637128993,13.42936003,13.42936003,13.42936003,13.42936003,13.42936003,13.42936003,0,0,0,7.453796931,20.97480188,0.6506148448,0.6758319943,14.09307293
2036-03-01,0.6487136905,5.690411564,5.690411564,5.690411564,5.690411564,5.690411564,5.690411564,0,0,0,-0.8618738807,12.8421812,0.6354894947,0.6609264747,6.339125254
2036-04-01,0.6326800535,-2.130088422,-2.130088422,-2.130088422,-2.130088422,-2.130088422,-2.130088422,0,0,0,-8.462832006,5.019421915,0.6193163015,0.6449929882,-1.497408369
2036-05-01,0.6171636306,-5.008916801,-5.008916801,-5.008916801,-5.008916801,-5.008916801,-5.008916801,0,0,0,-11.25521427,2.718778135,0.6037106515,0.6295734852,-4.39175317
2036-06-01,0.6011299936,-5.449716492,-5.449716492,-5.449716492,-5.449716492,-5.449716492,-5.449716492,0,0,0,-11.90968644,1.471275475,0.5875493555,0.613682781,-4.848586499
2036-07-01,0.5856135707,-5.318255546,-5.318255546,-5.318255546,-5.318255546,-5.318255546,-5.318255546,0,0,0,-11.25010655,2.490613151,0.5719141699,0.5982864184,-4.732641975
2036-08-01,0.5695799337,-5.231376394,-5.231376394,-5.231376394,-5.231376394,-5.231376394,-5.231376394,0,0,0,-11.12208256,2.16301413,0.5557380712,0.5823314987,-4.66179646
2036-09-01,0.5535462967,-5.12904216,-5.12904216,-5.12904216,-5.12904216,-5.12904216,-5.12904216,0,0,0,-10.95823591,2.09198003,0.5396272891,0.5663535228,-4.575495863
2036-10-01,0.5380298738,-4.683417845,-4.683417845,-4.683417845,-4.683417845,-4.683417845,-4.683417845,0,0,0,-11.0844152,2.500535577,0.5240383932,0.5509313558,-4.145387971
2036-11-01,0.5219962368,-2.881926772,-2.881926772,-2.881926772,-2.881926772,-2.881926772,-2.881926772,0,0,0,-8.903894116,4.327301863,0.5079346507,0.5350180531,-2.359930535
2036-12-01,0.5064798139,4.12430997,4.12430997,4.12430997,4.12430997,4.12430997,4.12430997,0,0,0,-1.873686802,11.0646239,0.4923541931,0.519565688,4.630789784
2037-01-01,0.4904461769,12.78730658,12.78730658,12.78730658,12.78730658,12.78730658,12.78730658,0,0,0,6.945288093,19.53106081,0.4762610212,0.5036446337,13.27775275
2037-02-01,0.4744125399,13.339396,13.339396,13.339396,13.339396,13.339396,13.339396,0,0,0,6.559359143,20.16533924,0.4600734121,0.4877139193,13.81380854
2037-03-01,0.4599305452,5.610837256,5.610837256,5.610837256,5.610837256,5.610837256,5.610837256,0,0,0,-0.7824219568,12.8560433,0.4454012064,0.4733105151,6.070767801
2037-04-01,0.4438969082,-2.129844477,-2.129844477,-2.129844477,-2.129844477,-2.129844477,-2.129844477,0,0,0,-8.743536575,5.320934453,0.4292232521,0.4573722958,-1.685947569
2037-05-01,0.4283804853,-4.919516399,-4.919516399,-4.919516399,-4.919516399,-4.919516399,-4.919516399,0,0,0,-11.1080505,2.004795124,0.413532426,0.4419738806,-4.491135914
2037-06-01,0.4123468483,-5.343021748,-5.343021748,-5.343021748,-5.343021748,-5.343021748,-5.343021748,0,0,0,-11.35555378,1.814421447,0.3973210768,0.4260232807,-4.9306749
2037-07-01,0.3968304254,-5.298930641,-5.298930641,-5.298930641,-5.298930641,-5.298930641,-5.298930641,0,0,0,-10.98783283,1.62151039,0.381629829,0.4105532241,-4.902100216
2037-08-01,0.3807967884,-5.259739893,-5.259739893,-5.259739893,-5.259739893,-5.259739893,-5.259739893,0,0,0,-11.42985607,2.334242806,0.3654047551,0.394567499,-4.878943105
2037-09-01,0.3647631514,-5.196242927,-5.196242927,-5.196242927,-5.196242927,-5.196242927,-5.196242927,0,0,0,-11.69630755,1.89999245,0.3492198354,0.3786358755,-4.831479776
2037-10-01,0.3492467285,-4.790901642,-4.790901642,-4.790901642,-4.790901642,-4.790901642,-4.790901642,0,0,0,-10.82978877,2.031629187,0.3335329653,0.36322074,-4.441654914
2037-11-01,0.3332130915,-2.918796479,-2.918796479,-2.918796479,-2.918796479,-2.918796479,-2.918796479,0,0,0,-8.953589277,4.266525367,0.317361106,0.3472900782,-2.585583387
2037-12-01,0.3176966686,4.207735009,4.207735009,4.207735009,4.207735009,4.207735009,4.207735009,0,0,0,-2.435736634,11.35629037,0.3017113062,0.3318572804,4.525431677
2038-01-01,0.3016630316,12.8056799,12.8056799,12.8056799,12.8056799,12.8056799,12.8056799,0,0,0,6.154914842,20.39731344,0.2854906098,0.3159005188,13.10734293
2038-02-01,0.2856293946,13.37422507,13.37422507,13.37422507,13.37422507,13.37422507,13.37422507,0,0,0,7.288114353,20.32798277,0.2693081343,0.3000202673,13.65985447
2038-03-01,0.2711473998,5.531688973,5.531688973,5.531688973,5.531688973,5.531688973,5.531688973,0,0,0,-1.035325664,12.71472677,0.254694305,0.2856368173,5.802836373
2038-04-01,0.2551137628,-2.12509269,-2.12509269,-2.12509269,-2.12509269,-2.12509269,-2.12509269,0,0,0,-8.765916462,5.400056005,0.2385147084,0.2697144936,-1.869978928
2038-05-01,0.2395973399,-4.826999672,-4.826999672,-4.826999672,-4.826999672,-4.826999672,-4.826999672,0,0,0,-11.94333634,1.946133976,0.2228570342,0.254328607,-4.587402332
2038-06-01,0.2235637029,-5.236895318,-5.236895318,-5.236895318,-5.236895318,-5.236895318,-5.236895318,0,0,0,-11.45690671,1.089474702,0.2066838607,0.2384353872,-5.013331615
2038-07-01,0.20804728,-5.282552786,-5.282552786,-5.282552786,-5.282552786,-5.282552786,-5.282552786,0,0,0,-11.78424405,1.077661438,0.1910085097,0.2230596729,-5.074505506
2038-08-01,0.192013643,-5.290681684,-5.290681684,-5.290681684,-5.290681684,-5.290681684,-5.290681684,0,0,0,-11.81803921,1.738458076,0.1747925785,0.2071843753,-5.098668041
2038-09-01,0.175980006,-5.264660097,-5.264660097,-5.264660097,-5.264660097,-5.264660097,-5.264660097,0,0,0,-12.25428541,1.71118271,0.1586885423,0.1913308738,-5.088680091
2038-10-01,0.1604635831,-4.896159278,-4.896159278,-4.896159278,-4.896159278,-4.896159278,-4.896159278,0,0,0,-11.4962839,2.194253652,0.1429894421,0.1759074827,-4.735695695
2038-11-01,0.1444299461,-2.950660732,-2.950660732,-2.950660732,-2.950660732,-2.950660732,-2.950660732,0,0,0,-9.18444768,4.329486977,0.126803817,0.1600192888,-2.806230786
2038-12-01,0.1289135232,4.292235043,4.292235043,4.292235043,4.292235043,4.292235043,4.292235043,0,0,0,-2.791966269,11.24522809,0.1111507876,0.1446631144,4.421148566
